"taxonomy_id","predictor","betas","SE","ci_lo","ci_hi","p_val","n","FDR","name","taxa_level","taxa_name","taxa_full"
"X1303","PFDoA",0.00231325519599119,0.00335915380201199,-0.0045569857323665,0.00918349612434889,0.496521094532583,38,0.983939730754102,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
"X1304","PFBA",0.00197460925432454,0.00488402739995456,-0.00801434835705085,0.0119635668656999,0.688958951083953,38,0.93002034521923,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1304","PFDoA",0.00184019904924015,0.00437082028493054,-0.0070991321579347,0.010779530256415,0.676845099069778,38,0.983939730754102,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1304","PFDA",-0.00663495008155792,0.00428750307738222,-0.0154038784661552,0.00213397830303938,0.132585352403086,38,0.807041275497044,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1304","N.MeFOSAA",-0.00351116114305705,0.00448894007689907,-0.0126920744500885,0.00566975216397439,0.440448723900806,38,0.949452581481083,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1304","PFHpA",-0.0063384245250869,0.00397199992191326,-0.0144620765039327,0.00178522745375888,0.12138018240931,38,0.866358803626616,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1307","PFDA",0.000412429318860334,0.00371914131213711,-0.00719406873600281,0.00801892737372347,0.912464579416429,38,0.975152985635879,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1307","PFBA",0.00233898186727768,0.00406096498787259,-0.00596662410158241,0.0106445878361378,0.569080751241805,38,0.93002034521923,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1307","PFDoA",0.00320121071096727,0.00360718275197719,-0.00417630637796631,0.0105787277999008,0.382135547829604,38,0.983939730754102,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1307","PFHpA",-0.0014253825228776,0.00344435429156594,-0.00846987801799525,0.00561911297224005,0.682042127633297,38,0.974345896618995,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1307","N.MeFOSAA",-0.00103051813201607,0.00377764634177852,-0.00875667240771568,0.00669563614368354,0.786944968213091,38,0.949761168533041,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1310","PFHpA",-0.003291638665557,0.00336676592781988,-0.0101774481392566,0.00359417080814263,0.336315783641064,38,0.887372340605494,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1310","PFDA",0.00512988043511579,0.00355944466635547,-0.00215000130604557,0.0124097621762772,0.160239088268173,38,0.862825859905548,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1310","PFBA",0.00355033659020307,0.0039913750976823,-0.00461294207244708,0.0117136152528532,0.381052914051047,38,0.885369607159642,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1310","PFDoA",0.000532420178226776,0.00361987271323592,-0.00687105079563067,0.00793589115208422,0.884084636205246,38,0.987812005933835,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1310","N.MeFOSAA",0.00354209242867158,0.00368848973030386,-0.00400171610244794,0.0110859009597911,0.344838249947115,38,0.949452581481083,"Streptococcus sobrinus","Species","Streptococcus sobrinus","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_sobrinus"
"X1314","PFDA",-0.000465136454032982,0.00377790926749933,-0.00819182847321046,0.0072615555651445,0.902861351978081,38,0.972312225207164,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1314","PFBA",0.000635379962949901,0.0041471879166954,-0.0078465716957701,0.0091173316216699,0.879295803539611,38,0.939705438897295,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
"X1314","PFDoA",0.00152026839815618,0.00370304147671485,-0.0060533017960679,0.00909383859238026,0.684423181938897,38,0.983939730754102,"Streptococcus pyogenes","Species","Streptococcus pyogenes","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_pyogenes"
