"taxonomy_id","predictor","betas","SE","ci_lo","ci_hi","p_val","n","FDR","name","taxa_level","taxa_name","taxa_full"
"X1303","PFDA",0.000868693475202343,0.00352320515258931,-0.00632665136582941,0.0080640383162341,0.806925503824051,38,0.965599996814426,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
"X1303","PFHpA",0.00408854761122475,0.00318860480327866,-0.00242345215254108,0.0106005473749906,0.209579686013224,38,0.835133558027294,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
"X1303","PFDoA",0.00449277081579979,0.00336381664740117,-0.0023770592712352,0.0113626009028348,0.1917198374436,38,0.626140783660581,"Streptococcus oralis","Species","Streptococcus oralis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_oralis"
"X1304","PFBA",0.00406454732346804,0.00485594498754395,-0.00585261537390702,0.0139817100208431,0.409197038911425,38,0.928654337204168,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1304","PFDoA",0.00446510395484191,0.00450838639799963,-0.0047422494081559,0.0136724573178397,0.329900231377649,38,0.804081879036873,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1304","PFDA",-0.00279280057825418,0.0046387604098104,-0.0122664131945906,0.00668081203808225,0.551659396604357,38,0.965599996814426,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1304","N.MeFOSAA",-0.000499723290641886,0.00476133467559715,-0.0102236659538459,0.00922421937256216,0.917110540814006,38,0.9696943970578,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1304","PFHpA",0.00172032909151918,0.00432190479324609,-0.0071061780264836,0.010546836209522,0.693412803359118,38,0.947971680924607,"Streptococcus salivarius","Species","Streptococcus salivarius","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_salivarius"
"X1307","PFDA",-0.0021593749831931,0.00355927115456139,-0.00942837642666133,0.00510962646027514,0.548620685069769,38,0.965599996814426,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
"X1307","PFBA",-0.000274179767557747,0.00376918556570642,-0.00797188363108816,0.00742352409597267,0.942493904125975,38,0.983618041804996,"Streptococcus suis","Species","Streptococcus suis","d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus_s__Streptococcus_suis"
